I_north;I_east;I_south;I_west
0.0;0.0;0.0;0.0
1.5;136.5;271.5;406.5
18.71;4529.21;8076.29;11845.79
534.09;13214.21;22895.91;33975.79
2383.83;22868.78;37098.17;56393.22
19140.03;38143.41;29240.97;58747.59
-506.41;15043.89;31008.41;45698.11
79.68;9461.5;18843.32;28181.5
38.21;11342.41;22595.79;33701.59
37.77;7342.73;14597.23;21782.27
-20.64;7905.49;15622.64;23176.51
-228.54;9420.55;18061.54;26232.45
-18.37;1965.64;3720.37;5426.36
-3.18;290.77;449.18;605.23
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
1.5;136.5;271.5;406.5
20.81;4150.03;7488.19;11008.97
505.51;12516.66;21907.49;32576.34
2618.08;23434.87;37345.92;56849.13
27980.33;46327.02;25302.67;60505.98
-7052.27;27984.57;67552.27;93175.43
-2122.33;26812.32;55671.33;80196.68
-1546.28;27207.38;54878.28;79404.62
-787.37;21108.35;41808.37;60862.65
-775.32;19701.5;38256.32;55309.5
-898.18;15879.64;29414.18;41436.36
-493.97;7733.18;12828.97;17201.82
-3.65;243.16;358.65;471.84
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-5.29;194.31;353.29;513.69
25.23;3880.5;6935.77;10190.5
592.43;13105.29;22444.57;33331.71
2580.75;22771.49;36427.25;55566.51
31244.62;48164.2;21148.38;56878.8
-7177.36;28384.14;68548.36;94546.86
-1221.94;21798.83;44773.94;65133.17
-2423.18;31796.31;64392.18;92272.69
-1650.31;28118.84;55595.31;79916.16
-571.12;16041.33;31253.12;45330.67
-710.42;14023.05;26153.42;37069.95
-451.95;7199.51;11996.95;16135.49
-0.99;162.79;269.99;376.21
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.5;45.5;90.5;135.5
14.0;1274.0;2534.0;3794.0
45.5;4140.5;8235.5;12330.5
404.5;11360.08;21500.5;32324.92
1629.36;15434.22;27089.64;41814.78
-1663.31;16375.97;35579.31;51200.03
-986.2;20035.41;41018.2;59776.59
-1174.59;21375.86;43070.59;62280.14
-883.76;19663.05;38861.76;56204.95
-1428.33;21279.4;40674.33;57386.6
69.5;6324.5;12579.5;18834.5
26.5;2411.5;4796.5;7181.5
0.5;45.5;90.5;135.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
6.0;546.0;1086.0;1626.0
22.5;2047.5;4072.5;6097.5
44.0;4004.0;7964.0;11924.0
51.0;4641.0;9231.0;13821.0
35.0;3185.0;6335.0;9485.0
47.5;4322.5;8597.5;12872.5
49.5;4504.5;8959.5;13414.5
46.5;4231.5;8416.5;12601.5
53.0;4823.0;9593.0;14363.0
-103.26;7405.93;14309.26;20930.07
-493.39;6382.26;9763.39;12337.74
0.5;45.5;90.5;135.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-0.75;93.68;178.75;264.32
18.94;1934.35;3782.06;5646.65
57.5;5232.5;10407.5;15582.5
100.0;9100.0;18100.0;27100.0
110.0;10010.0;19910.0;29810.0
-261.42;14376.44;29263.42;43335.56
-3378.46;26976.6;57213.46;80678.4
-2249.78;27000.25;54705.78;77925.75
-771.84;19471.78;38508.84;55885.22
-958.53;18226.7;35107.53;50122.3
-450.85;10463.62;19590.85;27846.38
-440.7;5844.7;9009.7;11454.3
0.5;45.5;90.5;135.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.5;45.5;90.5;135.5
16.22;4014.34;6924.78;10126.66
460.48;11620.24;20395.52;30385.76
2130.55;21467.3;35498.45;54141.7
10148.01;32270.16;40516.99;69334.84
-13169.0;25781.28;72720.0;93529.72
-5216.69;31768.98;68575.69;95130.02
-3378.28;31904.18;64926.28;91383.82
-2439.32;28972.67;57012.32;80410.33
-1739.91;22945.2;43673.91;61198.8
-859.52;13103.84;23903.52;33160.16
-241.22;4129.92;6736.22;8935.08
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.5;45.5;90.5;135.5
14.5;1319.5;2624.5;3929.5
69.45;6147.76;12212.55;18284.24
269.6;10018.78;19321.4;29012.22
2882.87;18211.0;29739.13;46901.0
-7935.81;22237.94;57267.81;76414.06
-5031.71;31232.87;67324.71;93520.13
-3248.07;31375.77;63823.07;89949.23
-2303.93;28220.89;55551.93;78487.11
-1360.41;20383.3;38984.41;55040.7
-131.25;6646.88;12782.25;18604.12
-325.82;4686.22;7509.82;9787.78
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-0.75;47.51;88.75;130.49
12.74;3803.67;6458.26;9417.33
571.88;12324.34;21162.12;31549.66
2171.52;21560.41;35534.48;54215.59
10392.31;32523.81;40445.69;69434.19
-12996.34;25876.99;72631.34;93608.01
-5168.89;31767.13;68525.89;95129.87
-3362.68;31895.45;64905.68;91387.55
-2397.32;28717.16;56520.32;79765.84
-1782.09;22969.35;43691.09;61149.65
-1282.6;15336.6;27399.6;37240.4
-523.99;5875.53;8873.99;11024.47
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-0.75;47.51;88.75;130.49
22.06;3584.11;6116.94;8944.89
560.96;11942.49;20456.04;30494.51
2112.24;20906.46;34433.76;52539.54
10447.55;31710.29;39220.45;67907.71
-12684.69;25431.57;71237.69;91891.43
-5084.61;31224.13;67358.61;93509.87
-3301.81;31379.49;63854.81;89923.51
-2407.34;28443.21;55977.34;78946.79
-1809.84;22848.5;43430.84;60712.5
-1308.14;15271.51;27227.14;36927.49
-497.05;5560.02;8404.05;10446.98
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
15.09;1421.49;2795.91;4179.51
185.32;7633.7;14405.68;21537.3
1394.56;16317.22;27973.44;42570.78
2843.15;15541.26;24601.85;39263.74
-3965.54;18129.61;42540.54;58875.39
-1401.44;20186.54;41722.44;60274.46
-1322.48;21896.91;44171.48;63702.09
-1114.39;21312.28;42096.39;60619.72
-736.01;15805.08;30605.01;43943.92
-748.52;11454.58;20924.52;29061.42
-490.92;5347.92;8034.92;9936.08
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
18.63;3449.34;5714.37;8313.66
615.99;11954.37;20271.01;30262.63
2260.71;20982.29;34250.29;52428.71
10997.78;32063.4;38646.22;67530.6
-12674.59;25620.39;71115.59;91500.61
-5130.13;31123.73;67202.13;93228.27
-3358.05;31245.7;63614.05;89490.3
-2427.64;28168.97;55435.64;78119.03
-1854.55;22493.67;42825.55;59787.33
-1295.18;14868.17;26483.18;35879.83
-477.33;5115.9;7662.33;9449.1
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
26.9;3004.85;5182.1;7604.15
518.73;10971.29;18944.27;28291.71
2023.76;19770.25;32667.24;49930.75
8576.94;27771.0;35718.06;60984.0
-2460.76;16781.43;37492.76;53080.57
-8.91;14005.72;28009.91;41715.28
63.19;12845.02;25579.81;38177.98
49.5;4504.5;8959.5;13414.5
40.0;3640.0;7240.0;10840.0
31.5;2866.5;5701.5;8536.5
-0.16;1075.82;2087.16;3081.18
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
25.49;2692.37;4806.51;7089.63
337.25;9081.31;16348.75;24434.69
2030.78;19558.82;32403.22;49615.18
11197.64;31331.17;37284.36;65930.83
-11383.42;24697.04;67246.42;87235.96
-2717.84;24734.23;51994.84;73772.77
-3212.05;30299.47;61674.05;86842.53
-2341.86;27109.51;53466.86;75405.49
-1747.31;21435.11;40841.31;57078.89
-1243.59;13836.85;24736.59;33506.15
-398.39;4127.99;6270.39;7774.01
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
24.06;2662.39;4570.94;6702.61
385.59;9327.23;16511.41;24669.77
1657.51;17579.84;29728.49;45396.16
10430.4;29826.12;36031.6;63345.88
-11612.54;24982.42;68170.54;88365.58
-2183.4;22395.23;46818.4;66789.77
-851.19;19344.29;38899.19;56593.71
-1452.56;22152.59;43772.56;62557.41
-1558.4;20366.96;38904.4;54599.04
-499.8;8949.08;16610.8;23361.92
-132.17;2151.24;3601.17;4827.76
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
9.5;864.5;1719.5;2574.5
25.5;2320.5;4615.5;6910.5
37.5;3412.5;6787.5;10162.5
926.97;9650.49;17303.03;26669.51
-426.77;11519.66;23772.77;34956.34
65.5;5960.5;11855.5;17750.5
63.5;5778.5;11493.5;17208.5
49.0;4459.0;8869.0;13279.0
52.0;4732.0;9412.0;14092.0
40.98;4330.85;8601.02;12861.15
9.5;864.5;1719.5;2574.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.0;364.0;724.0;1084.0
27.5;2502.5;4977.5;7452.5
37.0;3367.0;6697.0;10027.0
52.0;4732.0;9412.0;14092.0
66.0;6006.0;11946.0;17886.0
35.0;3185.0;6335.0;9485.0
52.0;4732.0;9412.0;14092.0
-125.65;12166.85;24156.65;35714.15
79.0;7189.0;14299.0;21409.0
36.0;3276.0;6516.0;9756.0
3.95;878.1;1722.05;2557.9
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
16.25;1450.2;2768.75;4124.8
179.69;6388.8;11963.31;17904.2
298.65;8137.52;15459.35;23280.48
151.49;8634.36;17043.51;25570.64
44.85;11169.86;22335.15;33350.14
106.0;9646.0;19186.0;28726.0
-82.55;13325.71;26596.55;39468.29
46.12;9214.13;18317.88;27329.87
66.5;6051.5;12036.5;18021.5
-33.44;4421.43;8641.44;12736.57
-96.85;1590.72;2674.85;3597.28
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
15.25;1315.97;2362.75;3492.03
575.75;9965.46;16659.25;24909.54
2261.32;18638.4;29939.68;46142.6
6289.42;19878.29;25876.58;44507.71
-6101.58;19640.94;48646.58;65474.06
-2961.39;24025.3;50806.39;71699.7
-1960.52;23541.08;47712.52;68020.92
-239.2;9470.7;18781.2;27521.3
55.0;5005.0;9955.0;14905.0
23.67;3752.07;7430.33;11081.93
-33.4;1009.74;1830.4;2587.26
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
15.69;1375.11;2573.31;3823.89
137.91;5309.21;10048.09;15046.79
109.48;6141.26;12069.52;18097.74
42.5;3867.5;7692.5;11517.5
73.5;6688.5;13303.5;19918.5
43.5;3958.5;7873.5;11788.5
51.0;4641.0;9231.0;13821.0
51.0;4641.0;9231.0;13821.0
39.0;3549.0;7059.0;10569.0
15.5;1410.5;2805.5;4200.5
4.5;409.5;814.5;1219.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
7.61;684.72;1355.39;2028.28
28.5;2593.5;5158.5;7723.5
59.0;5369.0;10679.0;15989.0
73.0;6643.0;13213.0;19783.0
-21.48;11240.63;22577.48;33635.37
-1242.29;18479.97;38110.29;55108.03
-527.16;15679.06;31467.16;46040.94
-1969.52;23760.8;46904.52;66354.2
-1399.14;17783.86;34064.14;47821.14
-754.84;9436.41;17190.84;23649.59
-149.09;1690.33;2699.09;3469.67
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
20.51;1510.75;2710.49;4010.25
436.24;8412.07;14529.76;21763.93
2265.28;18282.32;29225.72;45068.68
12971.75;29607.14;30482.25;57586.86
-9555.22;23583.18;61775.22;81106.82
-4302.02;27845.87;59701.02;83173.13
-1723.73;22579.03;45704.73;65411.97
-1307.34;19734.65;39012.34;55770.35
-1294.93;17199.08;32997.93;46453.92
-422.52;7097.13;13200.52;18550.87
-59.44;1019.66;1750.44;2381.34
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.0;364.0;724.0;1084.0
19.5;1774.5;3529.5;5284.5
32.0;2912.0;5792.0;8672.0
32.5;2957.5;5882.5;8807.5
46.5;4231.5;8416.5;12601.5
-261.52;10260.37;20758.52;30576.63
-2195.02;24249.1;49226.02;69941.9
-1895.9;22857.02;45214.9;64021.98
-834.04;13886.89;26820.04;38199.11
-125.86;4851.2;9322.86;13525.8
4.0;364.0;724.0;1084.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
1.5;136.5;271.5;406.5
10.5;955.5;1900.5;2845.5
41.0;3731.0;7421.0;11111.0
332.34;9056.21;17490.66;26406.79
-5257.43;19189.93;46446.43;63219.07
-2009.22;18427.58;38724.22;55007.42
-1798.35;22447.55;45476.35;64970.45
-1817.83;22272.73;44066.83;62456.27
-1186.99;16148.18;31016.99;43741.82
-637.49;8097.69;14857.49;20522.31
-48.33;753.9;1292.33;1750.1
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
10.69;800.48;1512.31;2252.52
113.46;4627.88;8825.54;13221.12
62.0;5642.0;11222.0;16802.0
65.0;5915.0;11765.0;17615.0
84.5;7689.5;15294.5;22899.5
-1573.62;18406.69;38274.62;54924.31
-1539.39;20578.55;41647.39;59669.45
-1582.81;20988.59;41544.81;59113.41
-330.67;9986.01;19532.67;28385.99
-777.9;8666.28;15743.9;21509.72
-37.68;637.61;1105.68;1510.39
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
11.35;847.29;1601.65;2385.71
38.5;3503.5;6968.5;10433.5
47.5;4322.5;8597.5;12872.5
51.5;4686.5;9321.5;13956.5
86.47;10774.39;21477.53;32119.61
-12.96;10684.12;21372.96;31825.88
93.61;10514.0;20921.39;31291.0
71.0;6461.0;12851.0;19241.0
27.5;2502.5;4977.5;7452.5
19.5;1774.5;3529.5;5284.5
-13.96;401.38;731.96;1036.62
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
5.0;455.0;905.0;1355.0
127.65;4476.58;8431.35;12632.42
78.05;5973.05;11838.95;17733.95
152.85;8044.81;15860.15;23808.19
87.0;7917.0;15747.0;23577.0
62.5;5687.5;11312.5;16937.5
-117.95;11641.31;23254.95;34445.69
-179.01;11718.82;23276.01;34328.18
-513.81;9691.54;18817.81;26972.46
-500.77;6777.92;12507.77;17379.08
-15.49;404.27;732.49;1032.73
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;273.0;543.0;813.0
57.09;3180.49;6198.91;9285.51
90.73;5624.58;11093.27;16629.42
69.5;6324.5;12579.5;18834.5
63.5;5778.5;11493.5;17208.5
97.5;8872.5;17647.5;26422.5
-202.55;11836.32;23678.55;34949.68
-83.0;10676.62;21215.0;31425.38
-502.2;10185.26;19807.2;28469.74
-787.57;8427.87;15281.57;20826.13
0.75;231.09;453.25;672.91
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
16.69;844.59;1468.31;2170.41
483.05;7118.33;11840.95;17805.67
2264.69;15681.14;24394.31;37977.86
18821.85;30422.14;20112.15;47751.86
-7633.09;21980.14;55332.09;73688.86
-3899.58;26012.15;55660.58;77768.85
-2624.45;25744.88;52398.45;74069.12
-1381.21;19430.19;38484.21;54932.81
-1261.58;15630.09;30041.58;42219.91
-680.69;7704.74;14043.69;19248.26
-16.75;311.37;551.75;763.63
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
19.63;868.3;1445.37;2126.7
347.77;6203.44;10743.23;16137.56
2460.86;16184.89;24788.14;38694.11
19684.74;30565.18;18552.26;46191.82
-6869.31;21375.59;52988.31;71093.41
-766.66;15449.91;31607.66;46081.09
-716.24;16046.32;32312.24;47049.68
14.93;6892.93;13704.07;20416.07
40.5;3685.5;7330.5;10975.5
-32.21;2289.47;4463.21;6551.53
-3.32;192.25;364.32;528.75
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.0;364.0;724.0;1084.0
156.32;4340.58;8015.68;12021.42
881.43;9850.69;17089.57;26120.31
12158.96;22308.14;18385.04;38835.86
-5125.6;19695.76;47045.6;64254.24
-2113.43;20262.24;42491.43;60525.76
-1082.05;17551.52;35477.05;51223.48
78.6;8148.5;16206.4;24246.5
-187.94;7911.5;15537.94;22738.5
-136.77;3595.5;6874.77;9892.5
-2.0;143.19;273.0;397.81
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
1.5;136.5;271.5;406.5
29.12;2282.42;4516.88;6763.58
38.5;3503.5;6968.5;10433.5
8067.14;16946.94;16908.86;32959.06
-3390.07;16656.76;38392.07;53355.24
-377.9;12202.03;24749.9;36379.97
85.5;7780.5;15475.5;23170.5
45.68;7885.64;15682.32;23412.36
-81.8;6372.32;12573.8;18539.68
25.0;2275.0;4525.0;6775.0
1.0;91.0;181.0;271.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;318.5;633.5;948.5
216.21;4565.5;8181.79;12292.5
1198.62;11195.13;18884.38;29047.87
24750.04;31488.14;10660.96;39562.86
-5709.56;20238.26;48984.56;66506.74
-3024.2;23323.5;49466.2;69738.5
-2148.08;23151.49;47122.08;67002.51
-653.26;14336.66;28472.26;41292.34
-675.11;11270.84;21891.11;31275.16
-179.96;3821.62;7256.96;10365.38
0.5;45.5;90.5;135.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
