Temperature C;U_wind (m/s)
13.29653846;2.7
13.04039735;2.5
12.85973597;2.1
12.90132013;2.1
13.03815789;1.9
13.06354839;1.9
13.08159341;1.9
12.86814404;1.4
12.65864865;1.1
12.34821853;1.4
11.95666667;2.1
11.59;2.6
11.225;2.8
11.94666667;2.7
12.87166667;2
14.37833333;1.5
15.765;1.8
16.37833333;2.5
16.65666667;2.9
16.74833333;3.3
16.58166667;4
15.69833333;4.5
16.11166667;4.4
15.57833333;3.9
14.62972973;3.5
14.32;3.4
13.52833333;2.7
13.06166667;2.3
13.145;2.5
12.98;2.3
12.74;2.5
12.26666667;2.7
12.24333333;2.8
11.72166667;3.1
10.91333333;3.5
10.9293956;3.6
10.99;4.1
11.39666667;4.4
12.07333333;3.9
11.44666667;4
11.61166667;4.8
12.80333333;5.1
13.22666667;5.2
12.18;5.4
12.07166667;4.7
10.90166667;4.2
11.675;4.3
11.77166667;4.2
11.25333333;3.7
10.32666667;3.6
9.565;4.4
8.673421053;5
8.296666667;5.4
8.263333333;5.1
8.451666667;4.5
8.466666667;4.3
8.56146789;4
8.763333333;3.8
9.048333333;3.8
8.935;4
8.708333333;4.4
8.761371841;4.7
9.688333333;4.7
10.9622449;4.7
12.095;4.7
12.34166667;5
11.55365854;5.7
11.35333333;6
11.62666667;5.9
12.21315789;5.3
11.22541436;4.6
10.94918919;4.1
10.36666667;4.2
9.951381215;4.4
9.963387978;4.6
9.883060109;4.7
9.773513514;4.8
9.618478261;5
9.641847826;5.1
9.746703297;4.8
9.722282609;4.6
9.350276243;4.5
8.822826087;4.4
8.422404372;4.5
8.493442623;4.9
8.64673913;5.3
9.005913978;5.2
9.678142077;5.7
11.22432432;6.4
12.24309392;6.3
13.00442478;5.7
12.94938272;5.4
12.69877049;5.5
11.37261411;5.6
11.62016461;5.2
11.22704918;4.6
10.07272727;4.4
9.883516484;4.3
9.672282609;3.7
9.227624309;3.3
8.89076087;3.1
8.807142857;3.1
8.735714286;3.2
8.365217391;2.9
8.087362637;2.6
7.695108696;2.6
7.416393443;2.7
7.041530055;2.7
7.002185792;2.7
7.983152174;2.9
9.595628415;2.7
11.12349727;2.9
13.46358696;3.6
13.98152174;4.1
14.68423913;4.3
14.93114754;4.5
14.18306011;4.3
12.45483871;3.6
13.80979592;2.9
13.35778689;2.4
12.95596708;2.2
12.14567901;2.5
11.77510373;2.5
11.35518672;2.1
11.13513514;2
10.88287293;1.8
10.71311475;1.6
10.44175824;1.4
10.09945652;1.4
9.708333333;1.7
9.795108696;2
9.807103825;2.2
9.833152174;2.4
10.04640884;2.3
10.72391304;2
11.72324324;2.1
12.18;2.4
13.10710383;2.5
14.36010929;2.7
15.24945055;2.8
14.66162162;2.5
13.71530055;1.7
13.17880435;1.7
13.05956284;2
11.70724638;1.8
10.23155738;1.8
10.4;1.4
9.48436214;0.9
8.790612245;0.8
8.432653061;0.8
8.149794239;1
7.877083333;1.3
7.536065574;1.4
7.282417582;1.4
6.741081081;1.3
6.176756757;1.2
5.928415301;1.1
6.543715847;1
8.310382514;1
11.03532609;1.3
13.4726776;1.6
15.2826087;1.6
15.43425414;1.6
15.55245902;1.8
16.07704918;1.9
15.90879121;1.9
14.76120219;1.9
14.16043956;2
12.8375;2
12.0989071;2
10.81297297;2.1
9.601507538;2.2
8.742323651;2.3
9.003278689;2.4
8.911934156;2.4
8.19877551;2.3
7.531404959;2.1
7.342561983;2.1
7.157142857;2.3
6.827868852;2.7
7.018032787;2.5
8.438461538;2.2
10.48702703;2.3
12.52880435;2.1
14.63369565;1.9
16.29234973;1.8
17.49672131;1.7
18.00923913;1.7
18.86120219;1.3
19.00273224;0.8
17.96229508;0.7
15.65355191;1.2
13.28913043;1.6
12.07891892;1.7
11.83172043;2
12.14648649;2.6
11.45405405;3
11.16413043;2.9
10.71968085;2.9
10.33168724;2.9
10.1345679;2.8
9.880737705;2.6
9.430452675;2.6
9.250205761;2.9
9.551440329;2.9
10.34571429;2.7
11.26923077;2.7
13.2;2.9
14.88688525;3.3
16.23;3.3
16.335;2.8
16.84666667;2.4
16.905;1.8
16.415;1.4
15.80833333;1.5
14.84;1.6
14.065;1.5
13.74166667;1.4
13.32;1.8
12.92333333;2.2
12.445;2.1
12.01;2.1
12.11333333;2.1
12.04666667;2.3
11.17333333;2.1
10.94833333;2
10.95666667;2.4
10.94;2.7
10.76666667;2.4
10.72333333;1.7
11.27333333;1.5
12.92833333;1.7
14.34660194;1.2
15.3195122;0.8
14.48114754;0.6
15.14227642;0.6
15.45528455;1.4
15.18292683;1.8
14.44754098;2.1
13.35887097;2.3
12.15983607;2.1
11.99758065;1.9
11.82520325;2.1
11.75447154;2.6
11.6699187;3.1
11.4608;3.5
11.4064;3.8
11.1516129;4
10.975;4
10.80887097;3.8
10.58790323;3.5
10.19754098;3.3
9.936065574;3.2
9.933606557;3.4
10.5214876;3.5
11.67983871;3.3
11.93629032;3.1
14.32419355;3
14.59677419;3.1
15.17117117;2.9
14.8;2.8
15.40769231;2.3
14.12222222;2.2
13.15079365;2.5
11.28032787;2.4
10.18;2.1
10.74666667;2.1
10.49;2.7
9.388333333;3.2
9.205;3.5
8.995;3.8
9.145;4.1
9.033333333;4.5
8.896666667;5
8.518333333;5.5
8.73;6.1
8.973333333;6.5
9.018333333;6.9
9.013333333;8
9.568333333;8.5
10.49833333;8.5
11.545;7.9
11.33666667;7.3
10.97333333;7.9
10.97333333;8
10.55;7.6
10.23666667;6.6
9.885;5.6
9.79;5.3
9.83;5.5
9.768333333;5.2
9.661666667;4.7
9.376666667;4.5
9.025;4.7
8.585;5
8.368333333;4.7
8.103333333;4.4
7.94;4.4
7.748333333;4.5
7.51;4.9
7.325;5.5
7.561666667;5.4
7.915;5.2
8.31;5.1
8.36;4.9
8.716666667;4.7
9.196666667;4.4
10.94666667;4.7
10.45166667;4.9
10.665;4.1
10.63666667;3.7
10.03666667;4.2
9.483333333;4.3
9.111666667;4
8.743333333;3.8
8.133333333;4.1
7.43;4
6.865;4.1
7.166666667;4.2
6.9;4
6.976666667;3.9
7.175;4
7.133333333;3.9
6.943333333;4
6.406666667;4.4
6.286666667;4.7
7.691666667;4.7
9.925;4.4
11.33666667;4
12.51;3.8
13.29666667;3.6
12.855;3.4
11.42333333;3.3
10.54666667;2.6
9.49;1.7
8.991666667;1.5
8.351666667;1.6
7.053333333;1.9
6.895;2.1
6.763333333;2.3
6.611864407;2.2
6.325;2
5.956666667;2
5.333333333;2.1
5.086666667;2
4.93;1.8
4.645;1.8
4.296666667;2
4.165;1.8
4.72;1.1
6.218333333;0.6
8.658333333;0.8
10.28833333;1.1
12.24166667;1
12.05333333;0.7
13.62333333;0.6
14.28166667;1.1
13.44;1.5
12.83833333;1.7
11.21666667;1.9
8.898333333;1.9
7.96;1.8
7.856666667;1.5
7.67;0.9
6.925;1.2
6.575;1.2
5.923333333;1.1
5.603333333;1.5
5.376666667;1.7
5.116666667;1.7
4.481666667;1.9
4.343333333;2.5
4.623333333;2.6
4.62;2.4
6.873333333;2.5
9.295;2.8
11.25166667;3.2
13.31;3.7
14.70166667;4.2
16.20666667;4.2
16.11333333;4.1
16.05333333;4.4
14.69666667;4.8
13.43;5.5
11.94666667;6.2
11.025;6.8
10.61166667;7.2
10.65333333;7.5
11.12333333;7.9
11.67833333;8.5
10.175;9
9.538333333;9.2
9.498333333;9.2
9.643333333;8.7
9.928333333;7.8
10.17666667;6.8
10.43166667;6.3
10.87984496;6
11.68833333;5.5
13.11833333;5.4
14.68333333;6.1
16.34833333;6.5
16.895;6.3
17.61333333;5.8
17.35333333;5.1
17.34;4.5
16.41333333;3.9
15.55333333;4
14.47;4.5
13.22;4.9
12.30166667;5.4
12.09166667;5.5
12.51;5.1
12.955;5.3
13.25833333;5.6
13.41333333;5.5
13.365;4.9
13.09;4.7
12.74;4.5
12.44;4.1
12.35;3.7
11.95833333;3.7
11.8;4
12.23666667;3.8
12.43;3.5
12.4;3.5
12.49;3.3
12.57166667;2.8
12.77333333;2.3
12.76166667;2.1
12.86;2.3
12.455;2.4
11.56666667;2.2
11.24833333;2.1
10.91166667;1.9
10.42833333;1.7
9.786666667;1.5
9.031666667;1.3
8.506666667;1.3
8.42;1.3
8.121666667;1.1
7.843333333;1.1
6.671666667;1.1
6.865;1.2
7.011666667;1.2
7.521666667;1.1
8.383333333;0.5
9.883333333;0.6
10.645;0.9
11.17333333;0.6
12.94166667;0.4
14.78333333;0.4
15.42666667;0.4
15.25833333;0.9
14.475;1.3
12.98431373;1.5
11.12833333;1.7
10.95;1.7
10.76833333;2
10.20166667;2.5
10.145;2.7
9.383333333;2.6
9.196666667;2.2
8.981666667;2.1
8.923333333;2.5
8.598333333;2.9
8.07;3.1
7.801666667;3.5
7.6;3.6
7.831666667;3.5
9.233333333;3.6
11.155;3.7
13.7;3.7
15.74;3.7
17.23666667;3.9
18.73333333;3.9
19.47333333;3.3
18.91;2.8
16.93;2.9
15.26833333;2.8
13.93;3
13.16666667;3.8
12.86333333;4
11.97666667;3.8
11.705;4.1
11.46333333;4.2
11.405;4.2
11.195;4.3
11.31333333;4.8
11.445;5.1
11.295;5.3
11.11;5.6
11.86333333;5.7
12.78;6.1
13.31166667;7
14.61833333;7.9
15.68666667;8
16.53666667;7.5
18.34666667;7.5
19.64833333;7.5
20.73333333;7.3
20.64;6.7
18.71833333;6.2
16.96833333;6.3
16.75166667;6.7
16.795;6.7
16.74833333;6.4
16.635;6.1
13.705;6.1
13.26333333;5.6
12.62833333;4.9
12.065;4.2
11.32666667;3.8
10.85387324;3.6
10.00833333;3.2
9.207063197;3.2
9.374590164;3.6
9.164197531;4
11.77407407;4.2
13.52816327;4
14.7691358;3.9
15.39588477;3.6
15.90582524;3.4
16;3.4
15;2.8
14;2.2
12;2.1
10;2
9;1.9
8;2
8;2.2
7;2.4
7;2.5
7;2.6
6;2.7
6;2.8
6;2.9
6;3.1
6;3.2
7;3.4
9;3.7
11;3.8
13;3.8
15;3.7
16;3.6
16;3.4
16;3.3
16;3.5
16;3.1
14;2.6
13;2.7
11;3
10;3.2
10;3.5
10;3.7
10;3.6
9;3.6
9;3.8
9;4.1
9;4.3
10;4.3
10;4.3
10;4.1
10;3.8
11;4.1
11;4.3
12;4.2
13;4.4
14;4.4
14;4.2
14;4
14;3.5
14;2.9
12;2.6
11;2.5
10;2.5
9;2.3
8;1.8
7;1
5;1.5
4;1.6
4;1.6
4;1.9
4;2.2
4;2.4
4;2.6
4;2.8
4;3.3
7;3.8
10;4
12;3.9
14;3.6
15;3.5
16;3.9
16;4.1
16;3.9
16;3.1
14;2.8
12;3.3
11;3.9
10;4.2
10;4.4
10;4.7
10;5
10;4.9
10;4.5
9;4
9;3.8
9;3.8
8;3.9
8;4
9;4.1
10;4.2
13;4.1
15;3.8
16;3.6
17;3.4
18;3.1
18;3.5
18.33136364;3.6
17.78442623;3.4
16.75020576;3.7
15.79382716;3.7
15.23744856;3.4
14.4442623;3.2
13.26979592;2.8
11.87201646;2.5
11.39711934;2.4
10.31481481;1.9
8.511428571;1.5
7.650413223;1.4
7.448148148;1.4
6.91563786;1.3
6.704508197;1.4
6.664197531;1.4
5.492213115;1.6
5.108641975;1.6
5.353688525;1.6
7.063636364;1.9
9.15661157;2.3
11.78106996;2.5
12.94653061;2.5
14.0218107;2.4
14.46033058;2.4
14.97131148;2.1
14.49959016;1.8
12.68888889;2
11.40539419;2.2
10.09098361;2.2
9.273966942;2.1
8.366942149;2.1
7.498760331;2.2
7.318106996;2.1
6.612704918;2.1
6.229218107;2.1
5.857201646;2
5.448347107;1.9
5.365289256;1.9
5.601639344;2.1
5.46244898;2.4
5.088429752;2.4
5.476954733;2.2
7.341493776;2.3
9.526141079;2.6
11.59016393;2.8
12.86141079;2.9
14.58934426;3
14.97695473;2.8
15.20826446;2.3
15.93731343;1.9
14.59333333;2.2
13.18333333;2.5
12.15;2.9
12.635;3.4
11.675;3.4
11.24;3.4
10.86166667;3.6
10.94;3.7
10.97333333;3.7
10.75166667;3.6
10.80666667;3.7
11.12;3.8
10.44;3.9
10.43833333;3.7
10.29166667;3.9
10.735;4.1
11.70333333;4.3
11.95833333;4.2
11.83333333;4.1
13.965;4.6
14.88166667;5.2
15.32166667;5.4
14.95166667;4.7
14.89333333;4
13.94666667;3.5
12.785;3.2
11.93333333;3.1
11.78333333;3
12.06666667;3.1
12.03166667;3
12.14666667;2.9
12.13166667;3.1
12.20666667;3.3
12.20666667;3.2
12.11333333;3.2
12.34333333;3.2
12.4;3.2
12.42;3.4
12.5;3.7
12.69666667;3.8
13.14;3.4
13.75166667;3.5
13.965;4.3
14.81666667;5
15.105;4.8
15.46333333;4.2
16.105;3.8
16.26166667;3.6
15.61;3.6
14.73166667;3.6
14.02833333;3.2
13.87833333;2.7
13.165;1.9
12.865;1.5
12.81833333;1.4
12.79666667;1.9
12.68666667;2.3
12.63307087;2.4
12.72;2.8
12.725;3
12.66333333;3.6
12.50166667;4.7
12.40166667;5.4
12.62833333;6.1
13.225;6.4
14.34;6.3
15.19;6.7
16.59;7
17.755;6.5
17.95166667;5.5
18.02;3.9
15.075;3.1
14.90666667;3.1
14.25833333;2.8
13.97666667;2.7
13.44;3.2
13.055;4
13.12;4.5
13.17666667;4.5
13.135;4.6
12.91;4.4
12.64333333;4.2
12.82666667;4.3
12.505;4.2
12.37;4.2
12.115;4.4
12.135;4.2
12.32833333;4.2
13.24;3.8
15.175;3.2
16.425;3.3
16.38166667;2.5
17.86166667;2.1
18.62333333;3
18.24666667;2.9
17.56333333;2.7
16.95166667;3.3
16.33333333;4
15.75833333;4.7
15.79;4.9
15.53;4.9
15.43666667;5
15.87166667;5.3
16.13166667;5.2
16.45166667;5.1
16.9;5.4
16.835;5.6
16.78333333;5.7
16.58666667;5.9
16.49166667;5.9
16.42333333;5.9
16.51166667;6
16.885;5.4
17.86833333;4.9
17.95046729;5.3
18.655;5.5
18.91;4.9
19.33666667;3.2
19.36166667;2.1
18.155;3
16.575;3.2
15.69333333;2.4
14.96;2
14.66833333;2.6
14.75166667;2.4
14.90666667;1
14.845;0.5
14.98;0.3
15.06;0.9
14.84;1.6
14.66666667;1.7
14.50666667;1.5
14.52666667;1.4
14.70833333;1.3
14.43166667;1.2
14.07333333;1.1
14.33833333;1.5
14.85666667;1.9
15.29333333;1.8
16.44666667;1.6
16.91833333;1.6
17.595;1.7
18.64;1.9
17.99;2.3
16.05666667;2.7
14.585;2.6
13.79;2.7
13.01166667;2.7
12.31666667;2.9
11.70333333;3
11.14166667;3
10.69833333;3.1
10.42166667;3.2
9.856666667;3
9.368333333;2.8
8.653333333;2.9
8.655;3
8.038333333;3.4
7.868333333;3.8
7.703333333;4
9.263333333;4.1
11.19333333;4.5
13.47;5
14.85166667;4.9
16.425;4.7
17.275;4.4
17.725;4.3
18.00166667;4.4
16.365;4.5
15.275;4.7
14.44166667;5
13.68833333;5.3
13.04666667;5.4
13.005;5.4
12.85666667;5.4
12.39;5.6
12.53;6.3
12.80166667;6.9
13.40666667;6.5
13.39833333;6.1
13.38166667;6.1
13.64333333;6.4
13.71;6.7
13.33833333;6.4
13.84;5.3
14.47833333;4.7
14.40833333;5.5
14.17166667;5.9
14.75666667;5.1
17.175;3.7
19.11666667;3.4
18.92166667;4.2
18.13833333;4.8
16.63666667;5.5
15.93;5.7
15.805;5.5
16.10833333;5.7
16.10833333;5.9
15.95;6.1
14.89;5.4
14.52;4.9
14.41166667;4.8
14.20333333;5
13.95333333;5.3
13.84333333;5.3
14.055;5.4
14.27;5.5
14.10833333;5.5
13.93333333;5.5
13.81333333;4.8
14.635;4.3
16.535;4
17.72833333;3.7
17.84;3.6
18.52666667;3.6
17.81666667;4
16.85833333;4.3
15.99666667;4.3
15.275;4.1
14.81;4.1
14.53333333;4.2
14.40666667;4.1
14.41;4.4
14.17166667;4.7
13.99666667;4.9
13.80166667;5.3
13.88333333;5.3
13.595;5.3
13.29666667;5.4
13.16071429;5.3
13;5.2
14;5.5
15;4.8
15;4
16;4.3
17;4.5
17;4.6
17;4.3
17;3.5
16;2.8
14;2.5
14;2.8
13;3.3
13;3.5
13;3.7
13;3.8
13;4.2
14;4.5
14;4.2
14;4
14;4.3
14;4.7
14;5
14;5.2
15;5.6
16;6.2
16;4.3
16;3.7
17;5.4
18;6
19;6.4
19;5.9
18;5.5
18;5.8
17;6
17;6.2
16;6.2
16;5.8
16;6.3
16;8.1
16;9.5
16;9.3
16;8.5
16;8.3
16;7.9
15;8.1
15;8.7
15;8.5
15;8.2
15;7.7
16;7.5
16;7.9
16;8
16.12142857;8.4
16.23666667;8.2
16.72666667;7.3
17.07333333;6.9
16.34333333;6.8
15.505;6.9
14.73;7.1
14.63333333;7.5
13.97166667;7.1
13.76333333;6.2
13.485;5.5
13.215;5.2
13.35833333;5.2
13.27833333;5.2
12.78;5.1
12.605;4.9
12.88666667;4.6
12.81666667;4.3
13.03833333;4.2
12.95166667;4.5
12.82666667;5.3
13.01333333;5.2
13.48333333;4.8
13.975;4.8
14.025;4.4
14.46666667;3.9
15.57;3.2
15.70666667;2.7
15.205;2.6
13.98333333;2.5
12.59166667;2.7
11.965;3.1
11.92833333;3.4
12.235;3.8
12.26166667;4.3
12.93833333;4.8
13.52666667;5.3
13.50166667;5.3
13.81666667;5.2
13.995;5.3
14.73833333;5.3
14.54333333;5.1
13.57;5.1
12.995;5.2
13.28;5.4
14.29166667;4.8
15.63333333;4.2
16.98333333;4.7
18.69;5
19.66666667;4.4
20.40833333;4
20.01;4
19.19;4.3
18.15166667;4.2
17.04833333;4
16.29833333;4
16.24666667;4
15.70666667;4
15.42666667;3.9
14.99;3.9
14.40833333;4.1
14.22333333;4.1
14.19166667;4.3
13.85333333;4.8
13.63666667;4.9
13.925;5.1
13.76333333;5.4
13.58666667;5.8
14.365;6.1
15.42;5.9
16.44833333;5.5
18.03666667;5.9
19.72333333;6
20.92166667;5
21.22333333;4.5
21.14;5
20.23833333;5.5
19.87666667;5.5
19.185;5.4
18.52666667;5.3
18.16;5.2
17.71666667;5.4
17.68166667;5.4
17.97666667;5.4
18.075;6
18.03;5.9
17.975;5.4
18.275;5.1
17.84;5.1
17.33;5.1
17.03;5.2
16.69333333;5.6
16.88833333;6.4
17.305;5.8
18.36666667;4.6
20.09666667;4.2
21.38833333;4.5
22.76;5
22.80333333;4.6
21.72666667;3.9
20.74666667;3.3
19.54666667;3.5
18.36;3.5
18.57666667;3.2
18.25166667;3.1
17.69666667;2.7
17.45333333;2.2
16.79666667;2
16.67;2
16.545;2.3
15.95333333;2.6
15.91666667;2.8
15.74;3.4
15.63333333;4
15.53833333;4.3
15.66666667;4.3
15.995;4.3
16.49333333;4.7
17.195;4.8
18.21333333;4.7
20.065;4.8
20.675;4.8
21.40666667;5.1
21.37833333;5.1
20.84;4.9
19.62166667;5
19.03;5
18.91166667;4.4
18.62333333;3.9
17.79666667;3.8
17.865;3.7
17.485;3.2
17.10333333;3
17.36;2.7
16.52833333;2.3
15.73333333;2
14.76833333;2.4
13.93166667;3
13.66833333;3.4
13.10166667;4.1
13.17666667;4.5
14.26166667;4
15.84;3.2
17.16833333;3.1
18.88666667;3.1
20.56166667;2.8
20.21166667;3.2
19.565;3.1
18.09666667;1.9
16.93;1.7
16.12333333;1.5
14.71166667;1.4
14.03333333;1.7
14.17166667;1.8
14.13833333;1.6
13.95333333;1.4
13.16666667;1.1
12.45833333;1
11.92166667;1.1
12.12666667;1.4
12.135;1.9
11.63333333;2
11.45166667;2
11.52666667;2.5
12.02;2.9
12.73;2.9
14.30833333;2.6
15.79166667;2.4
17.42666667;2.9
18.83833333;3.7
19.03333333;4.6
18.48666667;5.3
17.64166667;5.8
16.59166667;6.4
15.70166667;6.6
15.27333333;6.7
15.145;7.1
15.36333333;7
15.82666667;6.8
16.39333333;6.9
15.945;6.9
15.7;7
15.58666667;7.1
15.675;6.6
15.50666667;6.5
14.81666667;6.7
13.16666667;6.9
11.45;7.3
11.38833333;6.8
11.96666667;6.5
12.53666667;6.6
13.54833333;7
14.19166667;7
14.60333333;6.7
15.15333333;6.8
14.05666667;6.9
13.475;7
12.655;7
12.035;7.1
11.66166667;7.3
11.905;7.5
11.92333333;7.7
12.21333333;7.8
12.21;7.7
11.71666667;7.5
11.71;6.9
11.88;6.8
11.62166667;7
11.29166667;6.8
10.95;6.4
10.50333333;5.9
9.961666667;5.8
9.66;5.9
10.47666667;5.8
11.225;5.3
12.525;4.9
13.42166667;4.8
13.86333333;5
13.86333333;5
12.975;4.7
12.05;4.7
10.99;5.1
10.30166667;5.4
10.14666667;5.7
10.11166667;5.9
10.15333333;6
10.48333333;6.2
10.52;6.3
10.52666667;6.2
10.44166667;5.9
10.585;5.9
10.80333333;6.3
11;6.5
11.065;6.5
11.065;6.5
11.32;6.7
11.78166667;6.8
12.225;6.4
12.41833333;6.4
12.59666667;6.6
13.45166667;6.3
13.57333333;6.4
12.94333333;7.2
12.05;7.7
11.75833333;7.4
11.455;7.7
11.11333333;8
10.77166667;7
10.67166667;5.7
10.27;5
9.296666667;5.3
9.04;5.7
8.783333333;5.1
8.025;4.8
7.663333333;5.1
7.368333333;5.3
7.461666667;5.3
7.718333333;4.8
8.02;4.3
8.026666667;3.6
8.46;2.6
8.916666667;2.2
9.586666667;2.3
10.3;2
10.19666667;1.8
10.18833333;1.8
9.213333333;2.4
9.773333333;2.8
9.031666667;2.6
8.96;2.4
8.508333333;2.4
7.993333333;2.4
8.136666667;2.8
7.59;2.8
6.575;2.5
6.115;2.1
6.42;1.9
6.578333333;2.3
6.266666667;2.5
6.243333333;2.4
5.78;2.4
5.245;2.5
4.776666667;2.8
4.325;3.2
4.273333333;3.5
4.958333333;4.1
6.106666667;4.8
7.073333333;5
8.473333333;4.9
9.451666667;5.1
9.595;5.3
9.625;5.2
8.81;5.2
7.946666667;5.4
7.7;5.4
7.708333333;5.2
7.553333333;5.2
7.756666667;5.6
7.558333333;6.1
7.528333333;6.5
7.491666667;6.6
7.475;6.6
7.186666667;6.4
7.261666667;6.2
7.291666667;6
7.303333333;5.9
7.563333333;6.1
7.403333333;6.2
7.981666667;6.2
8.793333333;5.8
9.535;5.8
9.576666667;6
9.603333333;5.8
9.758333333;6.1
9.263333333;6.7
8.013333333;7.1
8.261666667;7.5
7.716666667;7.7
7.545;7.7
8.316666667;7.6
8.598333333;7.4
8.696666667;6.9
8.891666667;6.7
9.083333333;6.7
9.223333333;6.5
9.606666667;6.3
9.731666667;6.5
9.796666667;6.8
9.996666667;7
10.2;7.2
10.58333333;7.1
10.80833333;6.9
11.23166667;6.9
11.23333333;6.6
11.92166667;6.1
12.8;6.4
13.25333333;7.1
13.635;6.8
13.68833333;6.2
13.245;5.9
12.88;6
12.59333333;6
12.73333333;6.2
12.48666667;6.4
12.12166667;6.3
12.30833333;5.9
12.04;5.4
11.49166667;5.1
11.03666667;5
10.62833333;5.2
10.22;6
10.30833333;6.8
9.981666667;6.9
9.858333333;6.9
10.235;7
9.996666667;7.4
10.77333333;7.5
11.40833333;6.9
12.24833333;6.6
14.39833333;6.6
15.23;6.8
14.565;7.6
14.73333333;7.9
14.985;7.5
14.83833333;7.4
14.98666667;7.5
14.83;7.5
14.55833333;7.4
14.39166667;7.3
14.455;7.3
14.05666667;6.8
13.67166667;6.4
13.33333333;6.4
12.62166667;6.2
12.385;6.1
12.505;6.2
12.26833333;6.2
11.68333333;6.4
11.17333333;6.6
10.67666667;6.5
10.49666667;6.6
11.06;6.2
11.18833333;6.4
12.26833333;7.1
12.98;6.7
12.95;6.2
12.51666667;5.8
12.09;5.4
11.48666667;5
10.57833333;4.8
10.02;4.7
9.801666667;4.8
9.73;4.9
9.581666667;4.8
9.668333333;4.6
9.216666667;4.4
8.826666667;4.3
8.38;4
8.003333333;4.2
7.663333333;4.3
7.433333333;4.3
7.033333333;4.3
7.101666667;4.4
7.035;4.5
7.496666667;4.6
8.896666667;4.7
10.31;5.2
12.07333333;5.4
13.075;5.4
13.86166667;5.4
13.27666667;5.2
11.83833333;5
10.375;4.8
9.766666667;4.8
9.411666667;5.2
9.213333333;5.4
8.901666667;5.4
8.505;5.2
8.465;5
8.341666667;5
8.116666667;4.7
8.03;4.3
7.761666667;4.2
7.386666667;4.2
7.321666667;4.4
7.53;4.6
7.421666667;4.8
7.313333333;4.9
7.25;4.8
7.941666667;4.9
9.585;4.7
11.56166667;4.1
12.83166667;3.9
13.69333333;3.8
13.72666667;3.6
12.89666667;3.6
12.10833333;3.8
11.20166667;4.1
10.85833333;4.1
10.255;4.2
9.923333333;4.2
9.663333333;3.9
9.411666667;3.4
9.16;3.2
8.751666667;2.9
8.798333333;2.7
8.338333333;2.6
7.551666667;2.5
7.6;2.6
7.421666667;2.7
7.948333333;2.7
7.748333333;3.1
7.618333333;3.5
8.99;3.4
9.841666667;3
12.45;2.5
14.52;2.2
16.45833333;2
17.15;1.8
15.36166667;2.1
13.98166667;2.3
12.09333333;2.2
13.02;2.2
12.42666667;2.3
11.67833333;2.4
10.78333333;2.1
11.06;2
10.28666667;2.1
10.41166667;2.1
9.985;2.2
9.303333333;2.1
8.781666667;2.3
8.88;2.7
8.11;3.1
7.411666667;3.1
6.858333333;2.9
7.778333333;2.6
10.975;1.4
11.79166667;0.3
14.07;0.8
15.005;1.1
15.18833333;1.2
15.92166667;1.7
13.595;2.4
11.455;2.7
10.26666667;2.5
10.55;2.4
10.11333333;2.6
9.215;2.7
7.981666667;2.6
7.683333333;2.8
7.908333333;2.8
8.58;2.5
7.368333333;2.4
6.641666667;2.5
5.905;2.5
5.143333333;2.3
4.915;2.3
3.798333333;2.5
3.393333333;2.9
4.858333333;3.1
4.596666667;3.2
4.571666667;3.3
5.07;3.6
5.953333333;3.9
6.858333333;4.1
6.835;4.3
6.681666667;3.9
6.553333333;3.5
6.195;3.9
5.961666667;4.6
6.573333333;5
7.693333333;5.1
8.5;5.4
9.765;5.4
10.39666667;5
10.85333333;4.8
10.90333333;4.9
10.98833333;4.9
10.86166667;4.7
10.595;4.6
10.55333333;4.6
9.578333333;5.1
9.2;5.6
8.51;5.7
8.43;5.3
9.09;5.3
10.555;5.5
11.39833333;5.2
12.29333333;5.5
12.55333333;5.7
12.27666667;5.6
11.84333333;6
11.035;6.2
10.88166667;5.8
10.97333333;5.2
11.27333333;5
11.505;4.9
11.54833333;4.5
11.455;4.4
11.37166667;4.7
11.24166667;4.9
11.02666667;5.5
10.115;5.7
9.868333333;5
8.658333333;5.1
8.016666667;5.4
7.326666667;5.3
7.633333333;5.2
8.561666667;5.3
9.011666667;5.6
10.15;5.7
11.035;5.3
11.12166667;5.1
11.33833333;4.4
10.535;4.1
9.535;4.5
9.006666667;4.7
8.673333333;4.9
8.706666667;5.7
9.188333333;6.9
9.52;7.8
9.445;8.6
9.6;8.9
9.703333333;8.7
9.733333333;8.2
10.01666667;7.7
9.85;8
9.871666667;8.3
9.77;8.1
9.421666667;8.2
9.121666667;8.4
9.311666667;8.6
9.693333333;8
10.18;7.9
10.175;8.5
11.05833333;8.4
11.24;7.2
11.21833333;6
11.19333333;5.5
10.47833333;4.8
9.666666667;4.6
9.146666667;4.9
8.465;4.8
8.058333333;4.6
8.243333333;4.1
8.408333333;4
8.073333333;4.1
8.216666667;3.8
7.543333333;3.6
7.52;3.7
7.328333333;3.8
7.925;3.8
7.536666667;3.9
6.861666667;4.1
6.485;4.4
6.413333333;4.9
7.341666667;5.1
8.276666667;4.9
9.195;4.7
9.873333333;4.3
9.653333333;4
9.061666667;3.7
8.601666667;3.6
8.461666667;3.6
8.296666667;3.3
8.15;3
7.801666667;2.6
7.425;2.3
7.268333333;2.6
6.99;2.9
7.331666667;2.9
7.368333333;3
7.258333333;2.9
7.145;2.8
6.976666667;2.5
